spotifyId;name;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;speechiness;tempo;time_signature;valence;pname
0aoeXzMxq1945xRbWHirrO;"Kernkraft 400";0.0069;0.481;0.95;0.843;4;0.408;-6.706;0.0823;140.057;4;0.0394;Techno
0bfeRvbX6Y7BU13QqeA7wf;"Metamorphosis - Marie Vaunt Remix";0.000901;0.655;0.997;0.869;10;0.108;-5.156;0.103;136.013;4;0.0648;Techno
0c5nIZsdOZOaaFE0OQuoyU;"Hell on Earth";0.0479;0.532;0.897;0.908;8;0.0984;-8.566;0.0549;135.96;3;0.0634;Techno
0dDGl66J8riMFyp2yUn88W;"Say It Again";0.199;0.635;0.983;0.852;1;0.419;-6.252;0.0516;132.004;4;0.035;Techno
0DRoVcOb9RyR2efUeZprv6;"Take Your Medicine";0.0416;0.696;0.946;0.295;0;0.431;-6.832;0.0837;133.999;4;0.106;Techno
0gDfZQksdHrXAQ3DE9wO0X;BONZAI;0.0516;0.707;0.926;0.918;6;0.0958;-6.582;0.0565;134.973;4;0.192;Techno
0M07XMvl0ylY9VVt69LsJu;"Under Pressure - Original Mix";0.000315;0.652;0.859;0.908;11;0.0752;-7.757;0.0519;129.984;3;0.0348;Techno
0qP89hbMRlounSq9QDSK6v;"The Outsiders - T78 Remix";0.00182;0.851;0.904;0.924;2;0.112;-9.654;0.0582;126.992;4;0.26;Techno
0V6GWgubCBR8955ZWtJ4WR;"Choir Of Spirits";0.000809;0.62;0.701;0.865;1;0.119;-9.663;0.0445;134.999;4;0.187;Techno
0VmJzhgE3LmfzJa1FdYHkl;Elysium;0.00257;0.67;0.966;0.741;1;0.119;-9.557;0.0526;127.985;4;0.144;Techno
0VnV4QbuGplPbXsFBJpX8y;"Saw of Olympus";0.182;0.732;0.933;0.877;6;0.152;-7.017;0.116;129.993;4;0.303;Techno
0VTnsXnW2kuMFlwdKSTSBy;Gravity;0.000126;0.753;0.914;0.882;7;0.0906;-4.186;0.0524;132.009;4;0.351;Techno
0ZrXNuryJ6FYjww6jU6RUm;Kollera;0.0111;0.699;0.593;0.928;10;0.287;-8.902;0.0546;128.011;3;0.322;Techno
17NHXI2CJp7KgdcwcDnRx4;"Boyz In Paris (with VINAI)";0.0326;0.554;0.968;0.000042;1;0.304;-4.178;0.0695;74.465;4;0.415;Techno
1afHl4iHfqeQ5U0vnWYRCh;"The House Of House - Original Remastered Mix";0.0925;0.63;0.841;0.096;8;0.0933;-8.902;0.0346;149.862;4;0.123;Techno
1c3OaOeSogCpXTa8BhnBEq;Rebirth;0.00667;0.778;0.893;0.792;11;0.096;-5.257;0.0635;130.996;4;0.34;Techno
1dzvje2q7KX8k1U9eOT6Pv;"We Control";0.00499;0.707;0.815;0.828;7;0.0874;-6.2;0.147;133.024;4;0.148;Techno
1eMUGMEWrvTXYWrPobq2dH;"Heute Nacht";0.0196;0.609;0.912;0.478;11;0.133;-6.593;0.0391;135.027;4;0.0391;Techno
1eV81a6H4xDdpi8r2C4tQT;Gravity;0.00149;0.783;0.616;0.769;7;0.117;-11.131;0.0691;125.023;4;0.0734;Techno
1HIalwjo1TQVaB63BXbkQu;"Toro (I Hate Models Speed Up Revival Edit of Andre VII RMX)";0.000531;0.722;0.849;0.373;6;0.0741;-6.025;0.088;150.006;4;0.252;Techno
1khq5gFJaY6ztqQ92tbD3l;Akuma;0.013;0.764;0.958;0.84;11;0.129;-4.063;0.102;145.012;4;0.343;Techno
1kMObCQiYe5opqybH7ZNPD;"Rave - Remix";0.000174;0.732;0.627;0.895;11;0.0981;-13.712;0.0524;131.007;4;0.266;Techno
1mWbB1bGjvdZR3vFtaT2gL;"Gam Gam - 2023";0.0249;0.592;0.96;0.858;1;0.445;-6.969;0.12;135.002;4;0.0385;Techno
1ObSvlzYuc5PDhklq2iLoJ;"Watchers of the Sky - Original Mix";0.000685;0.691;0.985;0.695;9;0.217;-4.384;0.0683;132.997;4;0.0348;Techno
1RM4nxRkTwXtOKilbWtsKk;"Queen of the Banshees - Nico Moreno Remix";0.000255;0.646;0.989;0.868;1;0.62;-7.244;0.054;144.978;4;0.342;Techno
1TjZTPkdqO3OCo7DX10a0l;Venezia;0.000581;0.58;0.923;0.55;2;0.346;-6.599;0.0427;135.989;4;0.119;Techno
1tkS8yt5NwTZkqFvZMxM0F;"Rave Harder Techno Bass";0.0158;0.784;0.888;0.892;4;0.169;-6.617;0.165;135.995;4;0.13;Techno
1vN6J0vE66kh80r2NF5wxn;Transcendence;0.121;0.58;0.97;0.548;7;0.538;-5.554;0.0645;131.996;4;0.207;Techno
1WsHKAuN9vDthcmimdqqaY;"Your Mind";0.000252;0.751;0.721;0.574;11;0.119;-8.093;0.0655;126.02;4;0.0388;Techno
1XvBnB6LguiCDjfTklJL0m;Pigment;0.00683;0.681;0.901;0.822;1;0.111;-7.663;0.0401;131.008;4;0.255;Techno
21WIoAisDlLyEsRAZX35CT;Reflection;0.0014;0.783;0.716;0.751;8;0.119;-7.445;0.0528;133.997;4;0.297;Techno
24ODAgW6PvaHTl7QUgaoqk;Serenity;0.00278;0.735;0.977;0.884;11;0.0961;-5.638;0.0669;133.996;4;0.171;Techno
2BfFW4C5SIgbp33539WAah;"Rock With Me";0.00189;0.744;0.697;0.855;10;0.62;-9.033;0.0575;129.994;4;0.434;Techno
2FU1K1CJuuZ0xYix7vFOg9;"Adriana Said";0.0012;0.694;0.919;0.81;0;0.0565;-6.242;0.0563;128.01;4;0.301;Techno
2N0F739pJcD6b4uQe6NxDr;Zulu;0.000327;0.695;0.95;0.881;6;0.324;-8.43;0.105;131.988;4;0.184;Techno
2sgvkh8GkxwL5mzJGYtMSE;"Think About It";0.168;0.557;0.931;0.825;0;0.211;-9.153;0.0391;125.993;4;0.143;Techno
2WWUjLIYkblOdnysCEm7iz;"Operation Blade";0.287;0.662;0.972;0.883;6;0.166;-7.471;0.0532;140.025;4;0.607;Techno
2XWBbVold8LNroIDyeockI;"Flying Octopus";0.00153;0.643;0.968;0.853;6;0.105;-5.894;0.0644;131.035;4;0.473;Techno
31KN9jd7uBVdCWlagKw1OP;"Temptation - Original Mix";0.000207;0.648;0.872;0.875;2;0.0803;-7.928;0.0419;133.008;4;0.602;Techno
31nfdEooLEq7dn3UMcIeB5;"Vois sur ton chemin - Techno Mix";0.0908;0.634;0.824;0.0711;2;0.119;-3.394;0.047;137.959;4;0.371;Techno
333mKnEIccxUgOwQCCTPD8;Minimal;0.226;0.723;0.769;0.892;11;0.0764;-8.244;0.0634;133.984;5;0.241;Techno
38hnYtXG45goEMLWKqQ5Il;Cooper;0.00762;0.79;0.967;0.885;1;0.0863;-3.739;0.0581;132.001;4;0.517;Techno
3An4u9asOjDdGRH8ELfU4U;"In The Air Tonight - TECHNO";0.0159;0.594;0.86;0.0138;11;0.223;-6.97;0.041;150.01;4;0.421;Techno
3Aox0dHrvzoyA9k8mEYmNq;FORZ4;0.00386;0.692;0.987;0.544;2;0.0621;-8.213;0.0456;150.009;4;0.579;Techno
3auek7MSZUmpBNdA8vArVL;Dreams;0.0291;0.625;0.825;0.799;1;0.102;-8.367;0.0544;135.01;4;0.125;Techno
3dwDBE5AMcHLxemIAEp2xb;"Future Dust - Original Mix";0.000695;0.788;0.915;0.839;7;0.0962;-4.904;0.0431;132.005;4;0.0934;Techno
3gaIIBUh8npzwh1ObuEVdM;"Always Believed";0.233;0.843;0.628;0.835;7;0.0923;-10.034;0.132;133.006;4;0.0364;Techno
3IVrlcM5gDoj3lghHY9m7I;"Satan Was A Babyboomer";0.000297;0.628;0.999;0.854;0;0.0869;-6.841;0.0762;155.013;4;0.439;Techno
3K86NkImdmjzBYZamJvx4T;"My Cosmos Is Mine - ANNA Remix";0.051;0.552;0.78;0.856;9;0.145;-7.887;0.0413;128.004;4;0.0396;Techno
3kq4M7XbQ6c7yGzwE72VXM;"The Antidote";0.00198;0.574;0.971;0.823;8;0.104;-5.53;0.044;134.002;4;0.0741;Techno
3OycrGOe84DHAO3crPP2qW;"Purple Widow (Original Mix)";0.0028;0.594;0.978;0.639;2;0.112;-7.598;0.0634;145.014;4;0.154;Techno
3s2XZ9wf41ATt3MoErG92F;"Dance With The Devil (The 6th Gate) - Reinier Zonneveld Remix";0.0115;0.603;0.982;0.393;11;0.11;-6.55;0.198;154.948;4;0.306;Techno
3T8drVfyLMXG9eyOCqJgjb;LXR02;0.00139;0.646;0.855;0.759;11;0.073;-7.613;0.0449;138.008;4;0.303;Techno
3w5ugWaYMy17jjyUXNA7yq;"Rave The Planet";0.00947;0.705;0.957;0.835;11;0.125;-6.026;0.0406;133.007;4;0.0615;Techno
3yyUCi2aug4daXsYQa4x1L;Arpeggio;0.0405;0.748;0.977;0.892;7;0.352;-5.093;0.0425;129.998;4;0.242;Techno
40up5wCfwQXTDXyE18hJbJ;Believe;0.0065;0.789;0.976;0.849;3;0.0639;-5.886;0.057;131.99;4;0.258;Techno
41fl1aHm371uXzcWVQEBJr;Amok;0.00055;0.788;0.705;0.885;4;0.112;-10.862;0.069;131.98;4;0.0363;Techno
46d7FTYuW4MuWXqSh0XYrU;"Rewind - Cyberpunkers Remix";0.000486;0.594;0.924;0.754;1;0.131;-4.938;0.0537;138.022;4;0.672;Techno
46XykrGmCyHaw4ZpEF8PnX;Nova;0.0259;0.737;0.929;0.885;7;0.0408;-4.196;0.0761;130;4;0.304;Techno
4aWmC3OCOyPqm6JzqF2LYf;"Sentinel - Original Mix";0.0082;0.794;0.914;0.863;0;0.0655;-6.117;0.0662;130.005;4;0.0447;Techno
4b4rqSQbfSnUKESuj49BQT;Valhalla;0.00344;0.782;0.912;0.912;4;0.0941;-8.137;0.0451;136.012;4;0.0409;Techno
4ECckb5B0UtR6f9RbKL5SS;"The Procedure - Original Mix";0.012;0.682;0.987;0.0214;7;0.319;-2.84;0.0743;132.984;4;0.327;Techno
4lotSTi1ufPLtyfTLZ4VNF;"Unity - Original Mix";0.026;0.696;0.814;0.347;4;0.108;-6.455;0.0417;131.972;4;0.517;Techno
4NGwhkwJzROYFJKNFmFHus;"The Captain";0.173;0.691;0.873;0.872;7;0.118;-10.123;0.0484;135.017;4;0.183;Techno
4uhYqbhnBsK4iquEVo5uhL;"Das Boot (V2) - D72 Remix";0.171;0.695;0.911;0.795;7;0.0737;-6.749;0.0421;131.988;4;0.039;Techno
4wZ7ZLN0dtrNHs7S4yF5Lv;"Fuego - Julian Jeweil Remix";0.0000902;0.803;0.852;0.901;1;0.0712;-7.911;0.0493;124.981;4;0.103;Techno
53cLYZSnsw7BeJybRHPlox;"Move Your Body To The Beat";0.203;0.866;0.828;0.527;8;0.123;-8.704;0.203;133.004;4;0.543;Techno
58eczM0KR35OQN0WXSEwee;"All Night (BeTheMeister Edit)";0.00843;0.629;0.929;0.82;6;0.168;-5.876;0.0394;123.022;4;0.0861;Techno
5D8Z0KkFce9ir2yak7uj5C;"Tell Me Why - Maddix Remix";0.0175;0.611;0.906;0.603;9;0.39;-8.194;0.0638;149.989;4;0.476;Techno
5eLSXWSJphV4u3YZCNXySE;Escape;0.000677;0.585;0.879;0.824;6;0.0613;-8.928;0.0482;127.021;4;0.0454;Techno
5EPN11F2wIv3TGfxg7PLj8;"Work It";0.00268;0.644;0.925;0.595;9;0.112;-4.353;0.0513;125.006;4;0.366;Techno
5F84K2ltGbHKMYbmujjt8W;"Thinking About You ft Juliet Fox - Original Mix";0.000155;0.825;0.794;0.911;1;0.09;-8.611;0.0536;126.006;4;0.27;Techno
5Ig2RPAPLrkAkFpyr8uAPj;"You're Toxic";0.00609;0.786;0.908;0.867;7;0.11;-10.402;0.057;134.995;4;0.0543;Techno
5l8VA4LS2FUfqavQVgaaxO;"Raver's heart";0.0000746;0.754;0.752;0.862;4;0.0834;-10.233;0.0434;139.998;4;0.161;Techno
5N80aklIwhM08q633wWQCK;Colonia;0.00132;0.67;0.969;0.855;6;0.0848;-4.975;0.0586;132.002;4;0.192;Techno
5nwL8tSlpy4T6XLb0NdzVW;Wasted;0.00748;0.661;0.967;0.659;5;0.0816;-7.328;0.0752;137.946;4;0.0978;Techno
5SJgwEwJf8NjOTcEQunq4G;Bonfire;0.00073;0.731;0.931;0.852;6;0.0752;-8.045;0.0536;128.002;4;0.0455;Techno
5t4MwApLYyxFr9G1CJOper;"Caje Sukarije";0.000334;0.646;0.912;0.188;10;0.22;-6.489;0.108;121.973;4;0.155;Techno
5uGAsQOyfMih2F9Zk8TkYH;"Sgadi Li Mi";0.0597;0.765;0.94;0.932;6;0.106;-9.784;0.0605;135.009;4;0.0528;Techno
5UsfWcP6SThHlZ4oAgx7ge;Follow;0.0375;0.725;0.908;0.822;7;0.108;-8.798;0.0345;128.006;4;0.134;Techno
5WVYs7RVxu9RyFfOMBFsxI;"Addiction - Original Mix";0.00269;0.733;0.97;0.918;11;0.106;-5.998;0.0529;133.987;3;0.06;Techno
5XUTKdkNwpQ37Fs9HXIQt4;"Insomnia - Can't Get No Sleep";0.00275;0.603;0.917;0.000539;11;0.23;-6.396;0.0622;140.01;4;0.246;Techno
63mFPNs3UaFmBB55YiW0it;Pulchra;0.00703;0.753;0.978;0.701;7;0.308;-5.466;0.0888;132.005;4;0.311;Techno
6C3vS3o69ZX3JvX0onzFkT;"Deine Angst";0.0000179;0.463;0.995;0.938;5;0.0707;-7.162;0.081;143.994;4;0.0576;Techno
6Dq6G5Q8ofAzF7O5a1NBRx;"Music Is The Answer";0.00341;0.584;0.967;0.092;9;0.219;-5.274;0.0535;137.979;4;0.576;Techno
6dyfsauAoa5qN0tj9JKamE;"My Gasoline";0.0536;0.65;0.983;0.687;7;0.324;-7.574;0.0621;139.993;4;0.462;Techno
6iKLdREEci9SyzXl9JNUVk;"Feel It";0.000549;0.627;0.991;0.845;5;0.0789;-8.524;0.0416;144.001;4;0.261;Techno
6PK5OXTOPe90bbtSlWDTJe;Children;0.0163;0.426;0.997;0.928;11;0.175;-3.114;0.0802;160.064;4;0.314;Techno
6PSArspq6JShGfIiE0kGWJ;"Dark Clouds (feat. Heerhorst & Peter Pahn)";0.00372;0.631;0.978;0.883;2;0.167;-5.355;0.0487;134.951;4;0.0382;Techno
6Uv0QLfMnAteF6KT0Fltbn;"Rigid - Kobosil 44 Rush Mix";0.00086;0.805;0.917;0.625;1;0.108;-5.925;0.151;134.996;4;0.27;Techno
6uYnM3pZBgvEh95lrsqSJS;"Somebody To Love";0.253;0.677;0.872;0.0368;6;0.127;-7.673;0.232;138.003;4;0.197;Techno
6X6Ow0iioCrYQSK1QDHQbC;"The Age Of Love - Charlotte de Witte & Enrico Sangiuliano Remix";0.0576;0.748;0.909;0.89;5;0.0945;-8.322;0.0505;130;4;0.0617;Techno
6XmGXRgcSdCGG2u5gSmAJ9;"Overdrive - Edit";0.0114;0.715;0.786;0.525;0;0.117;-9.047;0.159;138.002;4;0.0833;Techno
73TeOQxZq4VMxooPmZ4KEr;Dust2;0.0261;0.789;0.957;0.848;7;0.109;-6.644;0.0599;132.004;4;0.409;Techno
76YXmewvHFse7tBeOTtSx3;Sacrifice;0.00385;0.667;0.956;0.0184;6;0.303;-5.563;0.287;129.991;4;0.17;Techno
7A8ec8nBw1BEwGgdSL5H90;"I Am Machine";0.00000686;0.656;0.84;0.691;6;0.247;-7.201;0.0758;136.009;4;0.0465;Techno
7CYS0ibZaJm201ZKonnqih;"The Sound Of Space";0.00712;0.707;0.893;0.819;7;0.0802;-7.449;0.0543;130.009;4;0.159;Techno
7EFPdC1CjrFzadsAld2eJ3;Hallelujah;0.00537;0.768;0.926;0.0000168;7;0.161;-7.733;0.0483;126.002;4;0.521;Techno
7IWF8LGgEmrtbzUJwJh3tI;"In Silence";0.00548;0.736;0.845;0.901;1;0.111;-12.017;0.0377;128.009;4;0.198;Techno
7K3OyIuvYF1qcwr4xqILeu;"We Control";0.00499;0.707;0.815;0.828;7;0.0874;-6.2;0.147;133.024;4;0.148;Techno
00iXaz25bEtBi0KZZxcgnL;Heartless;0.216;0.668;0.603;0.00000721;8;0.103;-6.333;0.0387;139.947;4;0.478;"Tribal Trap trap 2023"
02ilEu9CYAj9M7zhdts49j;Endless;0.152;0.714;0.674;0.00328;5;0.239;-4.805;0.0739;89.988;4;0.657;"Tribal Trap trap 2023"
0aKrKmcJoHRDFwz1ZzG4Ut;"Boat Load";0.00112;0.747;0.894;0.0000318;9;0.251;-4.731;0.221;120.014;5;0.235;"Tribal Trap trap 2023"
0aqG6CNpM1pksCWl5xD9F1;"Last Laugh";0.113;0.49;0.961;0;5;0.324;-1.303;0.455;110.574;5;0.63;"Tribal Trap trap 2023"
0DFJsqe1nYGEPQBCwmmx0T;"I Hold On To You";0.0548;0.49;0.81;0.193;1;0.105;-5.472;0.0508;129.731;4;0.105;"Tribal Trap trap 2023"
0E7tNnjJqgIOj88DPzKyBb;"Disco Inferno";0.00313;0.732;0.807;0;7;0.93;-6.941;0.0526;97.011;4;0.563;"Tribal Trap trap 2023"
0eGiT6tI2kdeAuYEUpA57a;"Fresh Outta Japan";0.168;0.778;0.623;0.128;1;0.332;-3.596;0.299;91.026;4;0.277;"Tribal Trap trap 2023"
0ELEixolsCggD0dwssxWVP;Btb;0.131;0.75;0.553;0;8;0.213;-6.507;0.211;91.972;4;0.306;"Tribal Trap trap 2023"
0GbHNMzVrIJCeHBnIbbawi;"Goat Status";0.0185;0.714;0.603;0.00509;7;0.106;-7.892;0.0522;124.365;4;0.506;"Tribal Trap trap 2023"
0hx7M5t9Fpr5T83Lr77VPg;"Just Lay Low (feat. Highdiwaan)";0.396;0.596;0.66;0;1;0.11;-6.368;0.0703;138.018;4;0.32;"Tribal Trap trap 2023"
0O9pNfHfljiS8xURNZLy6H;Nightfall;0.115;0.658;0.871;0.029;4;0.148;-6.901;0.0614;145.095;4;0.107;"Tribal Trap trap 2023"
0Okp5dfdpv08EZUdb6HIC6;Oracle;0.0158;0.538;0.785;0.562;1;0.0857;-4.634;0.0688;149.986;4;0.174;"Tribal Trap trap 2023"
0pco4cnsKiyGpVPbkAlqSz;Blessings;0.128;0.665;0.872;0.0000618;5;0.168;-2.813;0.0751;150.017;4;0.504;"Tribal Trap trap 2023"
0pD2UL7pmsYmjeuBvrI1d9;Knowabout;0.000979;0.455;0.879;0.269;11;0.678;-3.969;0.156;155.066;4;0.188;"Tribal Trap trap 2023"
0PJAoTYi5VJnAeDCRXPxaY;"Doing My Thang";0.0101;0.704;0.68;0;10;0.233;-5.976;0.048;100.058;4;0.156;"Tribal Trap trap 2023"
0qjdZvt9navp7Qln7GluOZ;"Born to Lose";0.123;0.666;0.927;0.833;1;0.283;-3.877;0.342;142.128;4;0.634;"Tribal Trap trap 2023"
0v4DtSRWKzNjodCMFEcmB5;Barbata;0.269;0.854;0.701;0.791;8;0.27;-5.745;0.194;107.011;4;0.318;"Tribal Trap trap 2023"
0VMx7KG8TbUBrpSTIUot6G;Nightfall;0.227;0.59;0.687;0.881;5;0.0691;-7.648;0.0342;148.341;4;0.538;"Tribal Trap trap 2023"
0VQZrEYXbBbtJlBSGyQ6HG;Stan;0.00161;0.674;0.785;0.000332;8;0.248;-1.817;0.11;160.072;3;0.55;"Tribal Trap trap 2023"
1cB0lbXePVU0swAzsnJOnS;"Who Would've Thought";0.158;0.706;0.909;0.00000144;2;0.122;-3.631;0.202;144.925;4;0.29;"Tribal Trap trap 2023"
1DppzoAvCF8dAKDrBmQLTE;Dreams;0.00515;0.546;0.655;0.0021;5;0.142;-7.055;0.0443;150.057;4;0.0825;"Tribal Trap trap 2023"
1HDFBZGutbkOmTrwFRgfia;Recall;0.00826;0.693;0.997;0.00328;1;0.296;-2.641;0.165;140.013;4;0.427;"Tribal Trap trap 2023"
1JquUFxhi26CCzmfAi8igH;"Bounce Back";0.342;0.443;0.693;0.00597;11;0.13;-7.253;0.353;100.072;5;0.237;"Tribal Trap trap 2023"
1OxAKXxOPvrdo7OWqtJ2ym;"Dip It Low";0.00455;0.724;0.843;0.668;9;0.137;-6.699;0.391;150.039;4;0.304;"Tribal Trap trap 2023"
1pWEP2S2s9gEPyW3MHlTVS;Spider;0.0924;0.627;0.451;0.0178;2;0.366;-5.869;0.341;137.337;4;0.388;"Tribal Trap trap 2023"
1SK4Uk6UIX489ykvpRkQYR;Feel;0.0223;0.351;0.668;0.0112;3;0.125;-6.442;0.0607;128.731;4;0.155;"Tribal Trap trap 2023"
1tN8lgRQawzmecZiTI6Ceb;"BAKI MODE";0.0225;0.75;0.724;0.284;1;0.0758;-5.426;0.151;159.975;4;0.728;"Tribal Trap trap 2023"
1UYNQDk9kmPnQ506gUsA0u;Monster;0.00215;0.565;0.645;0.703;1;0.0913;-8.95;0.0457;150.006;4;0.0327;"Tribal Trap trap 2023"
20KoR3XojPQP67A3vmb3NN;"NI**AS IN PARIS";0.0138;0.828;0.709;0.804;7;0.091;-4.317;0.0514;137.039;4;0.231;"Tribal Trap trap 2023"
24TqkrqyV02njDzNC2sSlk;"FÜR ELISE";0.666;0.691;0.76;0.618;4;0.0847;-4.753;0.364;179.916;4;0.0725;"Tribal Trap trap 2023"
28rM1WuOB9OHeLvVB9ggNI;Astral;0.186;0.423;0.967;0.72;1;0.137;-2.584;0.46;173.994;4;0.159;"Tribal Trap trap 2023"
2b5f8EsDsrzne9l2ubFmDe;Antimatter;0.0198;0.594;0.97;0.237;2;0.296;-1.982;0.0525;150.121;4;0.314;"Tribal Trap trap 2023"
2b9JquG87tltETp3QHcGAv;"Vinyl Phonk";0.288;0.645;0.892;0.504;10;0.248;-2.821;0.335;184.191;4;0.762;"Tribal Trap trap 2023"
2EpvogmXhDoHJu21JBB4Iv;"Can't Trust Em";0.073;0.68;0.442;0.711;5;0.371;-7.923;0.0446;141.963;4;0.326;"Tribal Trap trap 2023"
2IUxVxR5xobAsrkErnnZjI;Villain;0.187;0.638;0.562;0.0000039;1;0.112;-7.61;0.0656;82.494;4;0.128;"Tribal Trap trap 2023"
2MJUmmi3AAEPi5ZBtvmAuX;"Brand New Life";0.0525;0.657;0.513;0.000115;2;0.0797;-7.234;0.0449;167.999;4;0.244;"Tribal Trap trap 2023"
2n0SIqBGZcgC0Eub8nlutu;Lollipop;0.00843;0.653;0.903;0.00000182;4;0.139;-5.721;0.0366;135.023;4;0.0869;"Tribal Trap trap 2023"
2T2t1nP72WixJKmLJgoWNY;Superlife;0.222;0.628;0.567;0.0000254;8;0.259;-10.449;0.139;148.019;4;0.161;"Tribal Trap trap 2023"
2tt1yH5LQsg4N5B1k99T5D;"Never Get Away";0.00779;0.661;0.666;0.00000305;0;0.075;-4.947;0.0403;124.015;4;0.139;"Tribal Trap trap 2023"
2VvmElA3HfDGyodbFpE0qw;"Wide Awake";0.0179;0.716;0.652;0;8;0.0713;-6.152;0.0632;141.958;4;0.399;"Tribal Trap trap 2023"
2vyOjVuCV1tcuY4Hm4zyPi;"Give Me A Reason";0.000161;0.616;0.644;0.0568;6;0.348;-9.735;0.0351;129.965;4;0.192;"Tribal Trap trap 2023"
2WQF0M9KQIJe81aserO5wn;"SHAPE OF ME";0.067;0.639;0.566;0.0000622;2;0.0825;-7.703;0.0953;74.915;4;0.0574;"Tribal Trap trap 2023"
335HeHwYcOAd2Rw1eJwdPS;Eclipse;0.306;0.544;0.868;0.786;5;0.319;-6.862;0.0854;82.031;4;0.0734;"Tribal Trap trap 2023"
35OsCktm5pgJXHERCuM0Mk;"I'm Just So Into You";0.257;0.721;0.751;0.728;3;0.101;-8.224;0.0617;140.042;4;0.211;"Tribal Trap trap 2023"
3AI9sYTtVp1aJgXJYZuGOt;Soul;0.00724;0.715;0.98;0.0317;1;0.227;-2.655;0.145;159.99;4;0.453;"Tribal Trap trap 2023"
3aQJzA5UaJB5Gc84DKOWu1;VEXED;0.313;0.684;0.498;0.775;9;0.165;-8.35;0.138;74.439;4;0.364;"Tribal Trap trap 2023"
3BqPQGhHZacPgBtQyaFTKR;Breathe;0.000753;0.524;0.957;0.782;0;0.103;-6.152;0.0382;124.991;4;0.292;"Tribal Trap trap 2023"
3cudqG7yPC8YCt7h3p8efk;"No Good";0.0941;0.49;0.933;0;0;0.245;-3.088;0.0679;139.974;4;0.103;"Tribal Trap trap 2023"
3I8lWr17C8wlOlSP9g93qH;"The Mission";0.117;0.647;0.924;0.0000196;9;0.054;-3.487;0.227;74.974;4;0.931;"Tribal Trap trap 2023"
3oBvFJTW7P5FnjjoVSYuNL;Dharma;0.253;0.722;0.553;0.0634;1;0.271;-6.801;0.0417;90.035;4;0.203;"Tribal Trap trap 2023"
3QYKNHq8ebYsUCCa6smPCY;"Big Dog";0.339;0.838;0.764;0.0000256;6;0.284;-6.275;0.0351;127.062;4;0.42;"Tribal Trap trap 2023"
3STuN9hDFHAbA8xEXPGn90;Astral;0.0954;0.54;0.937;0.023;5;0.293;-6.149;0.297;75.114;4;0.313;"Tribal Trap trap 2023"
3TFMNvcjNonMaEaYWsouVn;Exodus;0.00102;0.538;0.968;0.00927;4;0.408;-9.036;0.469;140.088;4;0.115;"Tribal Trap trap 2023"
3W96eMVeGrHd0Gtz0NX83t;Shotta.;0.125;0.605;0.717;0.0172;11;0.0984;-7.1;0.0811;130.026;4;0.356;"Tribal Trap trap 2023"
3X3pCOVZ3HPjCBWyi7bXt0;Explode;0.0266;0.566;0.711;0.196;7;0.207;-5.549;0.112;149.875;4;0.235;"Tribal Trap trap 2023"
46qNW2Cb9GQf1vFDmSwMm6;"tutututu! (Slowed)";0.557;0.653;0.596;0.613;8;0.081;-3.472;0.127;104.273;4;0.629;"Tribal Trap trap 2023"
48YEgfHNiG967R8tB8Ai3k;Blutspilla;0.0017;0.56;0.709;0.85;8;0.103;-7.772;0.0426;150.026;4;0.159;"Tribal Trap trap 2023"
4GandosKQX53ZXZ2UFsxiV;Survive;0.00663;0.703;0.695;0;1;0.323;-6.923;0.0635;149.987;4;0.0643;"Tribal Trap trap 2023"
4MBNdv2chDH90HJJk7WQjF;FATALITY;0.32;0.738;0.455;0.463;9;0.151;-13.279;0.194;140.008;4;0.622;"Tribal Trap trap 2023"
4pXL8t5CRIWepTHf57HjXV;"In the Night";0.304;0.652;0.541;0.204;7;0.111;-11.597;0.0313;140.07;4;0.513;"Tribal Trap trap 2023"
4W8Nd73QjFLQaNmRmvJT2H;Smoke;0.294;0.719;0.509;0.00002;0;0.194;-8.155;0.0366;140.013;4;0.328;"Tribal Trap trap 2023"
4wKbsVu7pPFiz5HZy7uXgH;Nonsense;0.00435;0.94;0.466;0;1;0.0817;-8.454;0.102;105.004;4;0.393;"Tribal Trap trap 2023"
4XgbyfAUYtIJPi63bAsl4X;Mercy;0.0923;0.808;0.598;0.0000174;1;0.0292;-6.479;0.187;140.072;4;0.855;"Tribal Trap trap 2023"
4ykwLMCut5e8pAK1voJB1J;Mijotshi;0.000875;0.602;0.882;0.849;2;0.14;-5.745;0.0331;135.034;4;0.154;"Tribal Trap trap 2023"
50AEMCONzfmLvrjcBLm7lv;"To the Limit";0.0224;0.838;0.601;0;4;0.212;-7.287;0.0653;133.987;4;0.432;"Tribal Trap trap 2023"
50vILkBfI2n3a4GYVUuO16;"All Black";0.0124;0.638;0.708;0.00013;7;0.105;-4.921;0.145;82.062;4;0.335;"Tribal Trap trap 2023"
567E3xlg9NRmjfH23jXGTu;Colder;0.00334;0.736;0.614;0.00000319;7;0.133;-5.338;0.0327;140.014;4;0.216;"Tribal Trap trap 2023"
58Bt89rXTQJvXKLZs3XbPC;"Make Your Head Bounce";0.00878;0.626;0.814;0.0000122;9;0.257;-6.694;0.242;149.986;4;0.398;"Tribal Trap trap 2023"
5CJBSsRoUrPRPgBi3UXfpB;"Way to Hell";0.0207;0.841;0.862;0.811;5;0.0852;-3.03;0.151;140.015;4;0.729;"Tribal Trap trap 2023"
